skill_id,job_skills
34208,Statistical measures
34209,Confidence intervals
34210,Significance of error
34211,Carrier Circuits
34212,SAN Cabling
34213,Consumable Items
34214,Data Center Troubleshooting
34215,Switched/Routed/Shared Ethernet
34216,Lifting (50lbs)
34217,Spare parts identification
34218,Backup and recovery software
34219,Quality focus
34220,GPU acceleration
34221,FPGA implementation
34222,ARMbased systemsonchip (SoCs)
34223,Microcontrollers
34224,Camera systems
34225,Sensor integration
34226,Realtime operating systems (RTOS)
34227,Software development methodologies
34228,Product development experience
34229,TSQL stored procedures
34230,Code refactoring
34231,Abstract thinking
34232,Transformer
34233,CV2
34234,PARQUET
34235,Activation Functions
34236,Image Classifiers
34237,Image Captioning
34238,Web Browsers
34239,CRM Tools
34240,Foundry Application Developer
34241,Foundry Data Analyst
34242,Foundry Data Engineer
34243,Pipeline Builder
34244,Workshop
34245,Slate
34246,Code Workbook
34247,Contour
34248,Quiver
34249,Ontology objects
34250,Paid Paternity and Maternity Leave
34251,Performancebased bonus
34252,Sales incentive pay
34253,COVID19 vaccine mandate
34254,Relational Tables
34255,Distributed Teams
34256,Computer Scripting
34257,Adversary Defeat
34258,Mission Management
34259,DevOps tools (GIT Jenkins Octopus)
34260,BI solutions (e.g. Shiny Cognos Power BI)
34261,Actuarial Data and Actuarial Systems knowledge
34262,BA/PM/developer skills
34263,Legacy corporate data systems
34264,Data Lake Implementation
34265,Location
34266,Program Leadership
34267,Change Enablement
34268,BestPractice Patterns
34269,Basic Unix
34270,RDBMS Design
34271,RDBMS Optimizations
34272,MatplotLib
34273,Geopy
34274,Tissue Imaging
34275,RNA Sequencing
34276,Genomic Sequencing
34277,First Author PeerReviewed Publications
34278,Ghostmachine
34279,Data prediction
34280,System log analysis
34281,Data flow management
34282,Data science trends
34283,Data science experience
34284,TS/SCIFSP
34285,Business applications
34286,Research algorithms
34287,Quantitative thinking
34288,Feature Analysis
34289,Scalable Machine Learning Models
34290,Enterprise Retail Solutions
34291,Profiling Tools
34292,Migration Scripts
34293,Schema and Data Compare Tools
34294,Infrastructure Components
34295,Differential Calculus
34296,Integral Calculus
34297,Epidemology
34298,Complex Information Systems
34299,Emergency Preparedness
34300,Volunteer Work
34301,National Science
34302,CLevel Executive Partnering
34303,Regulatory & Basel Reporting Requirements
34304,Metrics for Senior Management
34305,Senior Management Ready Materials
34306,Risk/Technology/Data Management
34307,Scrum Teams
34308,Testing and Review Support
34309,Video Call
34310,DWH Modelling
34311,DWH Developer
34312,DWH Analyst
34313,Detail Design (HLD)
34314,Detail Design (LLD)
34315,Bitbucket/Source Tree
34316,Development and Technical Tasks Breakdown
34317,DBFit
34318,DB2 flex
34319,Dell Kit
34320,HP Kit
34321,Copper
34322,Fibre
34323,Depatching
34324,IT Equipment Installation
34325,IT Equipment Relocation
34326,IT Equipment Decommission
34327,Remote Hands Problem Solving
34328,Server Reboots
34329,Visual Inspections
34330,Rack Mount Kit Installation
34331,HP Rack Mount Kit Installation
34332,CISCO Rack Mount Kit Installation
34333,Hardware Maintenance
34334,Cache Battery Replacement
34335,HDD Replacement
34336,Power Supply Replacement
34337,HP Service Manager 9
34338,Data Science Models
34339,ProductionLevel Models
34340,Core Java
34341,Java 8
34342,Systems Identification
34343,Effort Estimation
34344,LowLevel Design
34345,Defect Fixing
34346,Release Automation
34347,Deployment Automation
34348,GPU/TPU programming
34349,Trading theory
34350,Trading practice
34351,37 Years of Programming Experience
34352,1 Year of Data Science or Machine Learning Experience
34353,Austin Metro Area Residency or Willingness to Relocate
34354,Data Solution Engineering
34355,Database Systems (MySQL BigQuery)
34356,Data Movement Techniques
34357,Bachelor's in Computer Science or Engineering
34358,Zeppelin
34359,Data Frames
34360,JIRA/Confluence
34361,Version Control (GIT/Bitbucket)
34362,Data Pipeline Engineering
34363,Inline Measurement Tools
34364,PLC (Programmable Logic Controllers)
34365,Figma
34366,Optics Principles
34367,Releasing
34368,Open Collaboration
34369,Large Scale Distributed Systems
34370,GCP Cloud SQL
34371,OpenGate
34372,MediTech Magic
34373,SQL (Structured Query Language)
34374,Building Partnerships
34375,Key Performance Metrics
34376,Regulatory Training
34377,Data Querying Languages (SQL)
34378,Scripting Languages (Python)
34379,Statistical Software (R SAS Matlab)
34380,Data Visualization (AWS QuickSight Tableau R Shiny)
34381,Data Science Leadership
34382,Data Science Mentoring
34383,Knowledge Transfer
34384,Data Issues
34385,Data Environments
34386,Object Oriented Architectures
34387,CI/CD Technologies
34388,LVC Communication Standards
34389,Networking Standards
34390,Communication Protocol Design
34391,8 Years of Experience
34392,Message Brokers
34393,Data Tier Development
34394,Kafka messaging
34395,Data integration workflows
34396,Architecting
34397,Offline data processing
34398,Machine Learning algorithms
34399,Business challenges
34400,Machine Learning tools
34401,Infrastructure Equipment Troubleshooting
34402,Handson Experience in Installation and Troubleshooting
34403,Rack and Stack of Equipment
34404,Logical and Analytical Thinking
34405,Ability to prioritize manage time and adjust to changes
34406,NACES membership
34407,AICE membership
34408,US equivalent degree
34409,Parttime
34410,Variable shifts
34411,Weekend work
34412,TPUs
34413,Biophysical modeling
34414,Protein sequence
34415,Protein structure
34416,Proteinprotein interaction prediction
34417,Protein property prediction
34418,Predictive tools
34419,Optimization protocols
34420,ProteinQure platform
34421,Distributed version control
34422,Model Development Environments
34423,Experimental Methodologies
34424,Data Discovery Tools
34425,Eight Years Related Work Experience
34426,Voice analysis
34427,Experiment tracking and reproducibility tools
34428,AZURE
34429,Darknet
34430,ICCV/ECCV
34431,ICLR
34432,AAAI
34433,FewShot Learning
34434,Domain Shift
34435,Uncertainty Estimation
34436,SemiSupervised Learning
34437,DoD Security Clearance
34438,API Libraries
34439,mySQL
34440,AWS Services (S3 lambdas Firehose Cloudformation)
34441,Elastic Security SIEM
34442,Coding (packages procedures functions analytical functions)
34443,Bachelor's degree in Computer Science or related discipline
34444,Call Intelligence System
34445,Knowledge Management System
34446,Conversational System
34447,Training and Inferencing APIs
34448,Open Source LLM
34449,Commercial LLM
34450,Speech Synthesis
34451,Call Transcription
34452,Deep Insights
34453,AI/ML Publications
34454,Epic Systems Corporation  Epic Systems CorporationIdentity
34455,Epic Systems Corporation  Epic Systems CorporationMyChart
34456,Technician
34457,Good interpersonal communication skills
34458,Read/comprehend written instructions
34459,Communicate and collaborate with physicians and other health team members
34460,Provide and coordinate patient care with other health team members
34461,Monitor patients' responses to interventions and report outcomes
34462,Administer medications as ordered with appropriate documentation
34463,Monitor and evaluate patients before during and post procedure depending on unit
34464,Share oncall responsibilities with a 30minute response time if required
34465,Maintain cleanliness of rooms and adequate stock of supplies
34466,Transport patients as needed
34467,Perform other duties as assigned
34468,Centralized computation
34469,BTEQ
34470,Pipeline process
34471,XGB
34472,B.Sc.
34473,M.Sc.
34474,Level 4 autonomous driving
34475,Deployment of models on a large fleet of vehicles
34476,Safety and comfort experience in vehicles
34477,Bash scripts
34478,Model Performance Monitoring
34479,ObjectOriented Databases
34480,Database Parser Software
34481,Data Storage and Retrieval
34482,Information System Design
34483,Complex Systems Development
34484,Video processing
34485,R&D product engineering
34486,Bachelor's degree in Computer Science Robotics Computer Engineering
34487,Master's or PhD degree in Computer Science Electrical Engineering
34488,Cloudnative Data Architecture
34489,Technology Enthusiasm
34490,AWS Ecosystem
34491,Cisco UCS
34492,SAN Fabric
34493,Network Switch
34494,Access Point
34495,B to B sales
34496,API tools
34497,Strong project management
34498,Business mindset
34499,Digital space
34500,Rulesbased and AI/ML models
34501,Sensor data
34502,Environmental Legislation
34503,Water
34504,Boost
34505,RNA structure prediction
34506,Drug targeting
34507,Scientific applications
34508,M.Eng.
34509,Materials Science
34510,Structural biology
34511,Molecular design
34512,Performant code
34513,Rest Assured
34514,AR/VR
34515,Stochastic Systems
34516,Graph Machine Learning
34517,Opensource Software Tools
34518,AI/ML Platforms
34519,Spark MLlib
34520,RealTime API Design
34521,ProductionGrade Data Pipelines
34522,Distributed Operational Systems
34523,CloudNative Platforms
34524,HighPerformance Computing Patterns
34525,Automated Driving
34526,Consumer/Digital Health Technology
34527,Accelerometer
34528,Gyro
34529,PPG
34530,Microphone
34531,Temperature
34532,Cheminformatic Tools
34533,Scientific Software Development
34534,Self Starter
34535,OpenBabel
34536,OpenEye Toolkits
34537,Schrodinger
34538,Large Chemical Datasets
34539,Biological Datasets
34540,Graph Data
34541,Sequence Data
34542,Structurebased Data
34543,GitHub Portfolio
34544,Largescale databases
34545,Bottlenecks
34546,Storage architecture
34547,Product initiatives
34548,Inference Speeds
34549,Data Augmentation
34550,ML Endpoints
34551,Hyperconverged Infrastructure
34552,Hardware Installation and Maintenance
34553,IT Infrastructure Knowledge
34554,TCP/IP Networking
34555,57 Years of Work Experience in IT Infrastructure
34556,Academic Knowledge
34557,GenAI Strategy
34558,Practical Experience
34559,RealWorld Applications
34560,Senior Software Engineer
34561,ETL pipelines/workflows
34562,Unix systems
34563,AWS systems
34564,Logging analysis
34565,Customer or enduser product experience
34566,PST/PDT timezone working hours
34567,Data pipelines/ETL
34568,SaaS products
34569,Technically skilled
34570,Quality systems
34571,Product and customer oriented
34572,ServantLeadership
34573,Curious
34574,TAGFEE
34575,Diversity & inclusivity
34576,Professional integrity
34577,Release procedures
34578,Coding design
34579,Documentation protocol
34580,Change management procedures
34581,Versioning tools
34582,Bachelor's degree in IT
34583,58 years of work experience in IT development/programming/coding in Hadoop environment
